,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
20,5,1,0.44066116,0.36075267,-0.11727604,0.17831403,-0.26753774,-0.012309439,0.008596727,-0.1510123,-0.05957222,-0.3392254,-0.046731006,-0.6949088,-0.3214769,0.09024846,0.04901219,0.037614487,-0.18885294,-0.029820777,0.09414063,-0.18106307,0.28455004,-0.18814129,0.0012107486,-0.24349087,-0.21593592,0.1349662,0.078132026,0.4171464,0.18782112,-0.4105029,-0.095167354,0.19718572,0.31003565,0.22777647,-0.19244194,0.23323506,-0.11352801,-0.11250509,-0.13006759,-0.19173203,0.27667686,-0.10974372,0.18462,0.012822856,-0.14143454,-0.07704572,0.29199967,0.2516877,0.17110269,-0.018792797,-0.3477677,-0.27293155,-0.18797652,0.18012296,0.037569903,0.2552211,0.29233697,-0.2059894,0.32749462,0.40800253,0.13730413,0.20472302,0.13715418,-0.03817462,-0.6467721,-0.47904015,0.11115445,-0.21344681,-0.14054815,-0.3358346,0.10032899,0.1577463,-0.051740494,0.24372719,0.17917421,0.15783364,0.10822411,0.015808264,-0.055924423,-0.4581746,-0.38768744,-0.0020920157,-0.23758708,0.012068878,0.019903572,0.4218573,0.10732456,-0.13338126,-0.09612054,-0.21462975,-0.027546916,0.18518919,0.2774916,0.32586318,0.2042544,0.15597424
21,1,1,0.37953827,0.21703734,-0.14402188,0.13195975,-0.07694942,-0.37475762,-0.21435422,-0.05152135,0.013186897,-0.47875792,-0.26048812,-0.58303374,-0.175954,0.28434715,-0.012229347,0.030636547,-0.32839668,-0.018715171,-0.010292286,-0.09612609,0.33916727,-0.014478805,0.018624697,-0.13414073,-0.3549903,0.27393723,-0.23939763,0.20322737,0.31054834,-0.14435348,0.17510761,-0.0847908,0.15255988,0.069800325,0.24741344,0.46150684,-0.23424874,0.22183117,-0.21860595,0.19924174,0.48224917,-0.1339533,0.11643313,0.05155468,0.25471184,-0.02705678,0.38775346,0.1589259,0.16533354,-0.22699948,-0.23580939,-0.35660604,-0.21001546,0.041207932,0.08800872,-0.14679621,0.30896088,-0.1513951,0.06676001,0.42277792,0.12697232,0.02276303,0.0335279,0.038142286,-0.5734716,-0.5152261,0.015622022,-0.21870779,-0.1843028,-0.38594848,-0.04383489,0.34249222,0.08692728,-0.0014298996,0.19531772,0.21812229,0.054131206,-0.2806874,-0.006161344,-0.35994312,-0.25290215,-0.16364613,-0.42163894,-0.18466496,0.21304704,0.20666514,-0.124169596,-0.3398767,-0.25535184,-0.166067,0.14901784,-0.0024311866,-0.16117656,0.19199458,0.32572892,0.05779976
22,14,1,0.083503254,0.56194305,-0.057119247,0.13135658,-0.022533534,0.071580715,0.07691888,-0.07257926,0.068268165,-0.036797293,-0.2424546,-0.022548918,-0.5631032,-0.22624758,-0.14827767,-0.021121467,-0.021772787,-0.16763833,0.314924,0.035928752,0.5032814,-0.36519557,-0.012044971,-0.31577274,0.2618242,0.15371816,0.27473107,-0.09021951,-0.0048345583,0.06561804,-0.037652757,-0.06944398,0.05647308,0.287861,0.009987484,0.42704588,-0.08941922,-0.09500091,0.0071690567,-0.48335338,0.055716597,0.11447823,-0.039227076,-0.16627896,-0.36663374,-0.26052478,0.37587228,-0.0040623844,0.11444906,0.052897718,-0.20147678,-0.43304652,0.26041484,0.19068947,0.073727086,-0.35131925,-0.32171926,-0.43090856,0.564992,0.38901746,0.27240607,-0.07640701,-0.20955397,0.37728474,-0.38567707,-0.50648844,-0.40639105,-0.1724195,-0.024150584,-0.3450567,0.27574372,0.51619893,-0.48550704,0.16291335,0.36106196,0.55654293,-0.05678507,-0.17445424,0.07490562,-0.3116979,-0.1817999,-0.29029363,0.13165672,0.120408595,-0.05579389,0.39553005,-0.21783878,0.10905157,-0.15852767,-0.09769363,-0.4295256,-0.107273124,0.53770393,0.16955696,0.12275612,0.3700382
23,3,1,0.4115262,0.24976772,-0.1317088,0.31851992,-0.16142686,-0.47160277,-0.1298159,-0.13824467,0.21866928,-0.2356851,-0.25545982,-0.46680772,-0.16502608,-0.088749975,0.077923715,0.038149104,-0.15928198,0.043602213,0.05265243,-0.023849368,0.231985,0.087460525,0.012777996,-0.145674,-0.38865978,0.19467917,-0.14328735,0.34780982,0.2136046,-0.02490933,-0.007506751,-0.10885087,0.22902359,0.1370091,0.03319327,0.44112527,-0.1535961,0.2289967,-0.07628799,-0.047259618,0.34149882,-0.0068917675,0.0092833275,-0.20397642,-0.055778105,0.18159276,0.25270164,0.0071777212,0.012999481,-0.3200824,-0.18500797,-0.43702736,0.04424868,0.18533,0.14462543,-0.3269934,0.29055688,-0.19335018,0.11907785,0.2994555,0.17187114,0.019052371,0.06974625,-0.017816804,-0.4600932,-0.46767777,0.12422738,-0.16830575,-0.099218376,-0.2920852,0.05329671,0.20169805,-0.13640472,0.1641021,0.1706748,-0.07394539,0.13706818,-0.20697635,0.1159739,-0.4349977,-0.32297125,-0.045575477,-0.38684922,-0.024116041,-0.10078452,0.25356343,-0.10627085,-0.152158,-0.26390958,0.01341118,0.09988419,0.027188797,-0.06180778,0.103357926,0.3005931,0.39635292
24,28,1,0.3800938,0.2564793,-0.028436711,0.17028677,0.014340304,-0.051566966,-0.19782762,-0.15487784,0.15305026,-0.2783892,-0.022938339,-0.6415085,-0.19487074,0.005616,0.2014576,-0.11491011,-0.099370256,-0.008560418,0.19267192,-0.05085453,0.3237632,0.2023123,-0.14965428,-0.12076956,-0.4842282,0.37604988,-0.042000465,0.3419445,0.109025314,-0.105490506,-0.0878119,0.13799895,0.26788807,0.13388658,0.11319295,0.3991833,0.013081885,0.007904842,-0.10038332,-0.1845649,0.29107124,0.024808204,0.1415694,0.008518043,0.07499238,0.05100474,0.5288852,0.16606946,0.1516222,-0.10223469,-0.3392339,-0.22452092,-0.15048598,0.07611796,-0.1963408,-0.1410762,0.268356,-0.15016365,0.11726476,0.17627321,0.2729831,0.13962135,0.09523227,0.03392897,-0.5543385,-0.5109177,0.060641892,-0.2206139,-0.06910648,-0.27903253,0.058737718,0.104942836,-0.023802143,0.17615764,0.20510498,0.07562534,0.2630069,-0.2215575,0.093658365,-0.5400653,-0.4456436,-0.17030637,-0.4072725,0.105512045,-0.12875855,0.30179283,0.027697146,-0.24021403,-0.10244083,-0.04048562,0.044572692,0.29451427,0.09001896,0.23458393,0.22305205,0.1495601
25,1,1,0.4339123,0.38250253,-0.16752909,0.1904202,0.029906329,-0.22146809,-0.12922429,-0.17781086,0.049818322,-0.3973102,-0.12209903,-0.5751004,-0.1094491,0.25686735,0.113845766,0.06259091,-0.20781945,-0.08298598,-0.075878106,-0.0092900405,0.3409603,-0.04304403,0.057761732,0.021992648,-0.46820033,0.19755746,-0.2451891,0.22144994,0.35242307,-0.25034526,0.05473277,0.13007839,0.074224874,0.14956574,0.056334767,0.42023093,-0.17700383,0.08821043,-0.1502631,0.036548823,0.3068273,0.18064867,0.060400035,0.10509527,0.3011804,-0.030296864,0.3926566,0.17741312,0.15635182,-0.06493694,-0.24618681,-0.31836855,-0.07214476,0.04287115,-0.14322363,-0.10471378,0.24690102,-0.19844808,-0.095968,0.23414148,0.0010322706,0.108437255,0.12563452,0.048910875,-0.6386909,-0.44858426,0.21767032,-0.23190103,-0.15891986,-0.19970067,-0.08574339,0.30215287,0.019799262,0.21466659,0.02021679,0.09910425,0.011787942,-0.014600819,0.15910357,-0.22256576,-0.3556591,-0.12470862,-0.35723057,-0.08785302,0.037898313,0.15004781,-0.07647992,-0.37376663,-0.14711402,-0.1159644,0.14060743,-0.20388868,-0.19811681,0.12234899,0.3206775,-0.038256187
26,28,1,0.43992698,0.29444104,0.019621335,0.1993522,-0.21614574,-0.15239416,0.050291814,-0.0071567865,0.06624063,-0.19621305,-0.045498613,-0.5732011,-0.21529624,0.03725391,0.19225438,0.017985934,-0.22010626,-0.14562483,0.13657951,-0.17220497,0.2998134,-0.11339411,-0.042775407,-0.2715032,-0.3589277,0.26221907,0.07774067,0.26565522,0.35832894,-0.048061524,-0.0039296304,0.06110131,0.33058053,0.18104823,-0.03098308,0.4945457,-0.14422545,0.0050661876,-0.06103666,-0.3070668,0.33212075,-0.14782816,0.2510307,0.12931934,0.19619684,0.079211436,0.07988914,0.21092443,-0.04618684,-0.08004334,-0.3008556,-0.46469647,-0.08936664,-0.09853547,0.1310356,0.08219801,0.21664028,-0.13360505,0.28604877,0.4334208,0.15950641,0.2328459,0.12181598,-0.13120952,-0.637761,-0.44600138,0.058814418,-0.20964517,-0.11189317,-0.19430263,0.12760352,0.14954948,-0.20808296,0.15321733,0.25919917,0.024019508,0.0845479,-0.07530735,0.0617683,-0.3839478,-0.3187049,-0.05894327,-0.32941777,0.16120227,0.036000893,0.35019994,-0.053990692,-0.075926796,-0.058965437,-0.22451128,-0.22094728,0.21023913,0.16384052,0.08106694,0.28788108,0.13398583
27,13,1,0.46331137,0.3793872,-0.14244804,0.09111781,-0.059442427,-0.2427054,-0.13391101,-0.25263742,0.08325951,-0.16372532,-0.12488974,-0.6480533,-0.11284079,0.24225365,0.11604671,0.010535576,-0.18374966,-0.07150863,-0.1306406,0.01852967,0.215868,-0.049540516,-0.09139576,-0.044435017,-0.49814162,0.25324363,-0.31495497,0.052718673,0.290499,0.050684277,-0.04864153,0.15854292,0.14452161,0.19383678,0.10332754,0.46019745,-0.18454362,0.107144065,-0.11166812,0.16317214,0.27701056,0.15974279,0.059988018,0.18967085,0.3128708,-0.081623375,0.39439666,0.106487475,0.26647422,-0.04281126,-0.3333803,-0.3705153,-0.15324323,-0.118077375,-0.068707176,-0.038466107,0.41596067,-0.17043766,0.09021511,0.23921171,0.016306479,0.14284727,0.1394231,0.05358232,-0.63455623,-0.47126102,0.2627716,-0.39172813,-0.19059147,-0.20178933,0.058725674,0.24052435,0.051685423,0.261061,-0.056550995,0.119916864,0.19485338,-0.014522493,0.19238184,-0.26677904,-0.20941374,-0.09290951,-0.23758528,-0.043556962,-0.07701976,0.1312461,-0.14221703,-0.2972247,-0.15789323,-0.06710973,0.23298444,-0.1153763,-0.2814678,-0.028027482,0.29671186,-0.055313814
28,28,1,0.38263273,0.404136,-0.0077265603,0.22540683,-0.14316644,-0.3057734,-0.010462774,-0.13857353,0.017778862,-0.11837341,-0.117107004,-0.6001713,0.034396444,-0.038953666,0.1806813,0.08315133,-0.08004796,-0.13135056,-0.19385016,0.015208022,0.20460318,-0.0700352,-0.14031926,-0.17575905,-0.34051192,0.24437764,-0.1745402,0.3209586,0.16846645,0.030366378,-0.13820328,-0.03716795,0.09110684,0.37468445,0.138944,0.47853327,-0.057050988,0.17201462,-0.04276302,-0.14912325,0.20240124,0.14305991,0.0036260923,-0.030700957,0.3739478,0.104079455,0.32804978,-0.00073876965,0.16799764,-0.25809237,-0.35196677,-0.22413085,-0.013336203,0.10530437,-0.011255676,-0.074788496,0.13308246,-0.14420266,0.30993423,0.3682403,0.096694924,0.27212727,0.16758338,-0.00606942,-0.5524276,-0.61965686,0.10251807,-0.10164515,-0.16466068,-0.084010884,0.121218994,0.23910244,0.012127649,0.10959007,-0.097343385,0.07662518,0.3247155,-0.0021477905,0.0023218724,-0.27018973,-0.36223575,0.059593234,-0.26963916,0.0321283,-0.22049855,0.26212552,0.07469662,-0.053816315,-0.0887085,-0.24040368,0.14732078,0.053316265,-0.0725049,0.10842383,0.19197227,0.3339043
29,28,1,0.33889836,0.22466663,0.08467333,0.16113877,-0.17178275,-0.24348716,0.08740306,-0.048573326,0.029353261,-0.0873848,-0.07418722,-0.5588104,-0.25710413,0.07254404,0.22649963,0.12271409,-0.09558976,-0.07862752,0.0045833117,-0.0048813266,0.06726391,-0.06944707,-0.09824573,-0.20853244,-0.32711697,0.2486238,-0.09493946,0.30622065,0.040247936,-0.22695196,0.011371689,-0.066320516,0.027030997,0.2506046,-0.1000989,0.28719115,-0.17134798,-0.0009472442,-0.12052219,-0.16844633,0.25295654,0.13830651,-0.04810596,0.053567518,0.13819012,0.20161927,0.1643771,0.16936862,0.19256884,-0.19022638,-0.26575,-0.14700487,-0.04970635,0.25912943,0.045982566,0.046374455,0.27014512,-0.1171094,0.26951283,0.30420932,0.13607863,0.25167882,0.06542156,-0.14120692,-0.42126667,-0.3601067,0.055482596,-0.05680614,0.034696374,-0.26964614,-0.14440075,0.068366475,-0.005288779,0.20546658,0.1384764,0.06575233,0.20968641,0.020436317,-0.05847196,-0.30064738,-0.25602743,-0.0069433637,-0.24111111,0.023279974,-0.2043976,0.28875977,0.21434122,-0.04998381,-0.23760457,-0.342856,0.07032108,0.077136934,-0.042660624,0.22171134,0.1088576,0.35230994
30,26,1,0.32999855,0.17766698,0.14677152,-0.21805127,-0.16886537,-0.43224043,-0.05571908,-0.1517632,0.21723104,-0.22435774,-0.19961327,-0.43186182,-0.34897497,0.097572744,0.33758816,0.26147798,0.060619757,0.0018049682,-0.03306996,0.18078199,-0.010162383,0.10584961,-0.15760948,-0.111699656,-0.326627,0.23594946,-0.044916082,0.18342079,0.11416123,-0.034383375,0.1479347,-0.17590721,-0.053509362,0.16801107,0.14974116,0.15693288,0.086753376,-0.04896266,0.03544164,-0.15476753,0.39202377,0.1653055,-0.12923235,0.07175624,0.25924864,-0.08803471,0.45596611,0.06607461,0.15012257,-0.108391024,-0.15147313,-0.15850715,0.2595931,-0.0047402065,-0.028711777,0.054841284,0.1320478,0.031015605,0.12910816,0.29385096,0.15034358,0.15650094,0.03912998,-0.13627642,-0.51005644,-0.35985616,-0.21404839,0.13174766,-0.15130393,-0.4344136,-0.21718645,0.20373411,-0.030188248,0.24834217,0.2190953,0.27008286,0.12454345,-0.30187097,-0.009487834,-0.19822825,-0.3142672,0.098835275,-0.37523192,-0.15340178,-0.049744017,0.15431888,0.19300489,-0.01783329,-0.07166812,-0.358834,-0.056957036,-0.109958306,-0.07460283,0.28696492,0.34661016,0.22314268
31,28,1,0.4695878,0.42614198,0.028934648,0.16037852,-0.195167,-0.07863345,-0.02946336,-0.15668215,0.10564685,-0.0942067,0.09240265,-0.7153838,-0.34307677,0.0340844,0.27522784,0.046336375,-0.012111943,-0.13002937,-0.034631092,-0.018376073,0.20568407,-0.14033784,-0.09226308,-0.0050343894,-0.4286055,0.2944445,-0.022989461,0.33909637,0.21278064,-0.07830229,-0.22891916,0.11063669,0.14860782,0.23375334,0.07573476,0.467584,-0.17269745,-0.11257215,-0.1430781,-0.19332092,0.28249034,-0.04571871,0.039920248,0.08746654,0.23937458,0.31636673,0.3472309,0.24674642,0.23789623,-0.05664621,-0.35827842,-0.39991257,-0.097768895,0.08558762,0.030352974,0.13857299,0.20405611,-0.13832012,0.330545,0.34543806,0.007163078,0.22809173,0.14495441,-0.12068101,-0.493281,-0.5190483,0.113351636,-0.1075309,-0.13426642,-0.16089742,0.13659768,0.13271207,-0.051022865,0.18509355,0.045210473,0.055442862,0.33206066,-0.024615023,0.026985385,-0.34161332,-0.37065685,0.13497187,-0.38723922,0.0901429,-0.09442106,0.28680483,0.011123131,-0.19616991,-0.05988708,-0.27167794,-0.056202445,0.1988874,0.08963519,0.029225579,0.1529545,0.1544907
32,13,1,0.5620646,0.41185236,-0.10956029,0.3540253,0.05635129,-0.4106124,-0.16583547,-0.076125704,-0.09958876,-0.33763188,-0.09294835,-0.6020809,-0.032015525,0.074005656,0.16087966,0.08185769,-0.26567304,-0.15892126,-0.10653191,0.009324055,0.24092874,0.046464548,0.22405814,-0.1582573,-0.3735858,0.2124236,-0.25440127,0.2616571,0.2514916,-0.2310558,0.092953965,0.10493634,0.022387838,0.34607524,0.06620283,0.41653904,-0.10771922,0.10087243,-0.16406152,0.06833912,0.3087846,0.12494614,0.025055919,0.17311944,0.3157431,-0.08991999,0.3492955,0.12984426,0.22203505,-0.17422827,-0.39969575,-0.269995,-0.19025461,0.045916136,0.03080548,-0.0908256,0.34823647,-0.23561232,0.056630768,0.30229264,-0.00073037285,0.15468933,0.27177066,-0.06655358,-0.57730514,-0.49180216,0.28240126,-0.051184684,-0.15913011,-0.19098724,0.060900435,0.41490415,0.03401613,0.1897129,-0.21339934,0.12888375,0.11189765,-0.050888702,0.0682043,-0.41052073,-0.26463395,-0.106662914,-0.37118673,-0.074973166,0.17258568,0.3195961,0.05845391,-0.26770443,-0.17451587,-0.1894729,0.24746624,-0.069553316,-0.13988714,-0.010745194,0.32933557,-0.040096495
33,6,1,0.18549001,0.47181225,-0.07850031,0.32572725,-0.0416877,-0.110703245,-0.3652032,-0.36967725,0.24284565,-0.28533283,-0.24625815,-0.61852795,-0.10399555,0.25738966,-0.009765069,0.08570296,-0.14646897,0.26405588,-0.015406447,-0.12118454,0.44700292,-0.0643498,-0.15738942,-0.15212251,-0.28114036,0.10994682,-0.14108418,0.18343574,0.2621401,-0.047061726,-0.049307317,0.09522332,0.5461228,0.08197077,0.14923508,0.10761548,-0.11677953,-0.0744931,0.07653918,-0.12043353,0.1623756,0.11883587,0.12087411,-0.060342234,0.06558186,-0.16949779,0.46731403,0.16352472,0.065872215,-0.11687356,-0.1979836,-0.42279974,-0.11672392,0.13122445,-0.04799967,0.2201697,0.15340869,-0.2608644,0.21659093,0.5026921,0.047965582,0.16627917,0.1616531,0.13157503,-0.66744417,-0.59052557,0.12371178,-0.3204605,0.019904606,-0.27642846,0.18877101,-0.02479547,-0.11701574,0.1549335,0.16644856,0.047647238,0.13412654,-0.092717685,0.05655373,-0.30571482,-0.4639194,0.028258994,-0.19913188,-0.041119564,-0.19885747,0.12929487,-0.13005081,-0.42914006,-0.23209897,-0.062286895,0.009281339,0.07548642,0.106431685,0.29950675,0.4129871,0.10034511
34,26,1,0.3009258,-0.023543932,-0.2171412,-0.075427584,0.08489321,-0.21802612,0.0048540747,-0.30133942,-0.028462937,-0.41815874,-0.48006612,-0.52545065,-0.3471439,0.09128399,0.11033247,0.12032623,-0.16896261,0.060470898,0.034188554,-0.20202017,0.10215706,-0.045690384,-0.007049898,-0.096227236,-0.30847064,0.2732729,-0.047132485,0.10731488,0.023405889,-0.32110372,0.15557799,-0.27570122,0.15309797,0.060146112,0.3925319,0.21409032,-0.08691545,0.114163324,-0.2659241,0.0947165,0.23545931,-0.011498883,-0.14475702,-0.1419623,0.2692477,0.04159801,0.27753434,0.13107808,0.35096067,-0.21628365,-0.098155044,-0.076931365,-0.08965253,0.069422096,-0.19631228,-0.04526709,0.12842013,-0.06336788,0.29992542,0.29632732,0.32937554,-0.036687836,0.13387202,0.08772844,-0.5027433,-0.24359637,0.16327463,0.22327644,0.03805192,-0.37073258,0.11985091,0.037468378,-0.19142005,0.23250769,0.0453209,0.3914336,0.2155672,-0.16533618,-0.21268153,-0.22879502,-0.120608695,0.10980599,-0.2966627,-0.25463095,-0.05861886,0.112893045,0.26653588,0.09644528,-0.18304347,0.009475439,0.32413632,0.056638792,-0.19595817,0.36439705,0.14079358,0.17796429
35,23,1,0.4790376,0.24770705,0.046300992,-0.023691311,-0.10205112,-0.28938776,-0.08694493,-0.2231441,0.052433394,-0.28284362,-0.16921094,-0.5916969,-0.31796873,0.16040222,0.22995313,0.11065461,-0.12138087,0.117539264,-0.0768406,-0.07687071,0.23607707,-0.039065126,-0.17530043,-0.21214731,-0.19020595,0.27235967,-0.12741414,0.055120837,0.17159449,-0.097136505,0.13788484,-0.06559267,0.018783538,0.041131992,0.27135533,0.4417263,-0.17347136,-0.0007563884,-0.043435343,-0.06859823,0.3083662,-0.0044610053,0.04435762,-0.018212544,0.29039732,0.08140893,0.34590805,0.19647087,0.17342666,-0.18782428,-0.17463918,-0.2299168,-0.09155646,0.03880357,-0.12287039,-0.095749475,0.24806125,-0.20057209,0.17013644,0.2703518,0.24276231,0.17949183,0.16869107,-0.1293072,-0.413105,-0.46392375,0.09371174,-0.023901802,0.022568356,-0.42405567,-0.034574833,0.09266257,-0.16992393,0.2562335,0.22733612,0.13622497,0.027057732,-0.09187267,-0.048641875,-0.16398138,-0.1668438,-0.05540382,-0.31656146,-0.08848385,-0.036228653,0.17160767,-0.042371154,-0.18992938,-0.1760518,-0.04407145,0.15022604,-0.15511917,-0.01758858,0.16147135,0.13147137,0.05079081
36,6,1,0.2744173,0.3362242,-0.2848495,0.288892,-0.049345095,-0.21992461,-0.30326807,-0.36054707,0.17455174,-0.311339,-0.13473035,-0.44977897,-0.2775712,0.22543842,0.20774148,0.16279873,-0.075890906,0.012001189,0.09946719,0.10731905,0.28706756,-0.19515912,-0.27314726,-0.27625313,-0.21739234,-0.069672234,-0.18401138,0.18656193,0.08765423,-0.0072612083,-0.1417853,0.2534206,0.19776702,0.12582617,0.09414348,0.09245293,0.09166132,-0.38512266,0.115978695,-0.21172856,-0.15547135,0.1327149,-0.02701554,0.16678722,-0.029876957,-0.2084701,0.42685756,0.34598976,0.17172287,-0.23348121,-0.26095328,-0.40320057,-0.10451475,0.32299387,-0.01517487,0.23099303,0.1443983,-0.26255053,0.10885143,0.3332093,0.16833843,0.25524473,0.18075527,0.062645406,-0.64114785,-0.49948588,-0.17764068,-0.44765234,-0.085680276,-0.20725106,-0.011252871,0.27394766,-0.19882356,0.0107227815,0.22628604,0.32327744,0.40791693,-0.101653926,0.20801142,-0.37381843,-0.43914276,0.0029931464,-0.07081648,0.106724545,-0.20142095,0.20412458,-0.19667806,-0.07008637,-0.001602015,-0.12712356,0.039312106,0.04204056,0.04719908,0.099066116,0.15715224,-0.20532085
37,23,1,0.50032985,0.13103795,0.04827074,0.081221394,-0.1630097,-0.10694248,0.013946296,-0.1472691,0.115498476,-0.38047865,-0.13384883,-0.39618528,-0.15802692,0.014387684,0.10798519,0.1229068,-0.03002551,0.13570206,0.10696567,0.045970067,0.18277839,-0.0285608,-0.16814528,-0.13840392,-0.41708347,0.21264951,-0.13686997,0.18255225,0.13850251,-0.10438415,0.072331704,0.0053826184,0.0029150464,-0.010519761,0.22254263,0.23516424,-0.24360007,0.0002502259,-0.1079835,-0.07053176,0.1694881,-0.05225304,0.006933708,0.04623809,0.1271599,-0.020684179,0.48529834,0.027758626,0.16504978,-0.03723387,-0.15971188,-0.16477911,0.045161985,0.12800838,-0.17372307,-0.122208044,0.2457686,-0.1089279,0.156551,0.2668973,0.14384782,0.15365908,0.013514411,-0.115091674,-0.5381331,-0.28872606,0.13227963,-0.018810416,0.035443906,-0.3801539,-0.098918095,0.110397905,-0.13013503,0.21375257,0.250858,0.054983143,-0.04181219,-0.17301147,0.059474602,-0.33182618,-0.38935053,-0.07320639,-0.55550534,-0.09216173,-0.13685213,0.15699272,-0.03927767,-0.29405102,-0.03721177,0.013415143,0.08589115,-0.021030126,0.08811012,0.2756632,0.16396649,0.13490444
38,6,1,0.3835367,0.3298723,-0.095895916,0.031165792,-0.02294274,-0.07317103,-0.13282558,-0.20525177,0.08837482,-0.28115782,-0.17140068,-0.6039187,-0.15885615,0.121718496,0.06467243,0.092551574,0.06276654,0.16053812,-0.08868174,0.012865765,0.21854742,-0.11601926,-0.24339476,-0.067759536,-0.38554385,0.09345552,-0.107930146,0.15027308,0.16819881,-0.0057399613,-0.083023034,0.10228764,0.2990871,-0.025045216,0.027288724,0.34948993,-0.1008478,-0.11217425,0.048161875,-0.12925525,-0.09571168,0.019490784,0.06357401,-0.010747936,-0.09570777,-0.11522545,0.46430475,0.124056585,0.06888138,-0.019835467,-0.26556218,-0.30149725,-0.31085527,0.12286142,-0.18571723,0.1176991,0.24962744,-0.31627977,0.23038886,0.31335813,0.10323721,0.22928803,-0.09159372,0.16325592,-0.6297392,-0.5450656,-0.050291024,-0.33220816,-0.20388314,-0.32600904,0.114018135,-0.020477256,-0.09152408,0.06362829,0.21543516,-0.21015261,0.18508463,-0.17249328,0.14210957,-0.38741392,-0.38975528,-0.07713359,-0.3321987,0.22933781,-0.21910334,0.28301653,-0.1524981,-0.40879795,0.034362484,-0.04698183,-0.044544123,0.052627012,0.09780323,0.06695393,0.22836368,0.11399846
39,6,1,0.39004597,0.35863286,-0.17636307,0.2749212,-0.036538016,-0.32345906,-0.21066152,-0.2522449,0.2041556,-0.21767697,-0.26609427,-0.48734134,-0.21423009,0.15920489,0.007982524,0.1565957,-0.23581305,0.13499135,-0.013883309,-0.14092995,0.41563952,-0.012204048,-0.11534266,-0.099365495,-0.43972,0.20718004,-0.13026695,0.1397508,0.17595679,0.035232443,-0.12998226,0.1120197,0.2904674,0.07504647,0.103677206,0.37415642,-0.15840589,-0.0034505215,0.015067692,-0.17611694,0.30124724,0.1732572,0.12249907,0.034120087,0.16318159,-0.17343374,0.3797888,0.23346062,0.21381083,-0.19817297,-0.23548457,-0.4651422,-0.21415046,0.102192275,0.14822392,0.06240126,0.33190924,-0.1977783,0.21456946,0.48739332,0.104294494,0.21859217,0.17329147,0.009791862,-0.65902597,-0.47958025,0.06833756,-0.21297096,-0.075113714,-0.13994966,0.1707798,0.22501683,-0.056913543,0.106636494,0.17639457,-0.061806254,0.06492437,-0.29388335,0.0013108635,-0.2995102,-0.4237116,-0.02009274,-0.33112296,-0.15721534,0.083160125,0.18315025,-0.23222224,-0.25109366,-0.19710784,0.007426647,0.10011938,-0.05966325,0.12117241,0.08987648,0.3236717,0.08741109
40,27,1,0.3331479,0.32907853,-0.1250737,0.20074953,0.18670349,0.006018171,-0.24120216,-0.35009718,0.087697946,-0.21564378,-0.20440103,-0.5744719,-0.058960777,0.2195726,0.095381916,-0.031028336,-0.18739943,0.01837087,-0.06429595,-0.060803115,0.4281253,-0.011932999,-0.03182717,-0.13253976,-0.4776431,0.22601715,-0.24057594,0.15382995,0.2801203,0.12183735,-0.15578522,0.17069821,0.27934143,0.21798731,0.1880749,0.33757243,-0.1535544,0.04481057,0.04087712,-0.027462505,0.15458305,0.18039997,0.15323526,0.103485055,0.10267269,-0.16436912,0.49099174,0.26093164,0.28138578,-0.14198369,-0.2643721,-0.3805154,-0.27230415,0.036341324,-0.16400284,0.102226555,0.28139088,-0.12775588,-0.041728303,0.32639676,-0.04103624,0.21550205,0.15561348,0.0731526,-0.6254005,-0.41750392,0.12026346,-0.31934136,-0.18239005,-0.21925935,0.16255322,0.08965822,0.062272362,0.10611304,0.15667573,-0.15180689,0.21908297,-0.25192016,0.10179875,-0.31132784,-0.40438455,-0.17360331,-0.3577924,0.022824071,-0.16399391,0.12685737,-0.1152082,-0.4278716,-0.16404973,0.0067928284,-0.0033033518,0.16452068,-0.10304837,0.0019229068,0.34996444,-0.17288959
