,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
10,11,1,0.08786834,0.32668215,0.3089338,0.34144944,-0.036034204,0.24855547,-0.4373466,-0.035132747,0.21561573,-0.052587315,-0.0536555,-0.11443838,-0.118407,0.299219,-0.038308114,-0.10932917,0.029934319,0.3272644,0.08282021,0.37752154,-0.0740202,-0.0980955,0.107732296,0.34566203,-0.020456262,0.0077751316,0.13461563,-0.35899988,0.23736146,0.21456943,0.031344254,-0.16004524,-0.106931515,-0.19049087,0.28031728,-0.053061586,-0.16995642,-0.24955574,0.045262266,0.2738795,-0.24270296,0.29924086,0.19896953,0.26615143,0.20032798,0.020817013,-0.06869397,-0.20738414,0.1679236,0.008498963,-0.3320699,-0.017529078,0.60699636,0.09378939,0.16257046,0.04709682,0.05602104,-0.2818488,-0.060825903,-0.0056314003,-0.23165575,0.100068845,-0.14575768,-0.026054228,0.34398124,0.30295432,0.03679263,-0.30242872,-0.03280336,0.30935976,-0.28187498,0.10935218,-0.01710311,-0.010426525,0.09463378,0.26263872,-0.06257225,0.2201986,-0.30420852,0.054895375,0.19342059,0.030793197,-0.1839901,-0.10996794,-0.22346297,-0.00620194,-0.058398437,-0.44365892,-0.45719826,0.5012285,0.1423745,-0.5736462,0.39395207,-0.19796112,0.28833625,0.31341878,0.0122479405,-0.4947533,-0.101136126,-0.120212026,0.08066822,-0.38354552,0.07997208,-0.16198474,-0.029351389,-0.03710179,-0.37486598,0.051295675,0.16514179,-0.13318256,-0.10360595,0.24936922,-0.5587293,0.05330222,-0.040339485,-0.09647911,-0.29426917,-0.060850315,0.33108914,-0.020026464,-0.11765469,0.2533463,0.26373157,-0.09275598,-0.036939338,-0.014132438,-0.30196604,0.37276503
11,12,1,0.18448074,0.32818645,0.26827398,0.30671975,0.022055173,0.35389677,-0.35646096,-0.03929818,0.16863242,-0.074776515,0.089826696,-0.19003053,-0.19813623,0.2301528,-0.17435183,-0.12140045,-0.040022515,0.459553,0.033413865,0.16540214,-0.01939322,-0.1432431,-0.0060796025,0.36998713,0.0683894,0.0927532,0.28103852,-0.317843,0.24240175,0.30414903,-0.044961013,-0.098225206,-0.09604864,-0.2831685,0.30200735,-0.11634663,-0.124290936,-0.23961744,-0.031015757,0.33333465,-0.2042417,0.028376104,-0.08022153,0.15719917,0.2537691,0.22912754,0.0005959509,-0.06202078,0.22502652,0.014264987,-0.07498781,0.005842623,0.49416977,0.19744557,0.18175341,0.15215604,0.06464924,-0.21643527,-0.13382974,-0.13107568,-0.2517937,0.2069634,-0.09961666,-0.0097325165,0.23544998,0.07261529,-0.05792627,-0.20384072,-0.14746565,0.030627914,-0.3812665,0.09206774,0.0432735,-0.06077124,0.2057608,0.25801545,-0.12091065,0.19203825,-0.15025726,-0.007663144,0.1011468,-0.1760244,-0.07999885,-0.029752715,-0.3065175,0.19243482,-0.07322137,-0.33887646,-0.4752263,0.37730992,0.1868184,-0.43684128,0.26817405,-0.049885567,0.26150322,0.20903291,0.29544064,-0.34259942,-0.19582605,-0.19849005,0.10099847,-0.27321002,0.158125,-0.41692984,0.0009741184,-0.1607101,-0.30119917,-0.015089711,0.10778535,0.0030683258,0.00042101738,0.1291313,-0.41154245,-0.041677557,-0.011100102,-0.16288508,-0.3856567,-0.04176236,0.13735054,-0.07817298,-0.12053981,0.35162765,0.38574493,-0.02372326,-0.050504617,-0.21005315,-0.26554367,0.17659843
12,12,1,0.26661274,0.124708176,0.12626566,0.29329988,-0.12982196,0.14433552,-0.25186375,-0.122234665,0.31910703,-0.0924848,-0.10147558,-0.26217255,-0.2822702,0.30463722,-0.036160555,-0.24965109,0.033555854,0.38418242,-0.019591844,0.3526539,-0.2657006,-0.2688574,0.21284296,0.35641336,-0.055576123,0.03229572,0.3075235,-0.33066216,0.06535625,0.29454502,-0.24492306,-0.06832497,-0.12557444,-0.0060866843,0.2796466,-0.13270831,-0.24143699,-0.2269098,0.028855287,0.1205304,-0.15304859,0.15626003,0.0025382584,0.3860195,0.19978695,0.119470626,-0.073950596,-0.015021745,0.1215319,0.06597525,-0.3325441,-0.027475977,0.36849266,0.30542204,0.19324386,-0.17506605,-0.05043781,-0.20485054,-0.19243705,0.021663073,-0.101320885,-0.07783736,-0.03212201,0.0021863806,0.021290548,-2.5015324e-05,-0.04053374,-0.0798247,-0.1059723,0.06921868,-0.3076783,0.10019379,-0.054390367,0.08844213,0.14536299,0.1666066,0.091566965,0.13574865,-0.29214498,0.14498362,-0.025577992,0.026797755,-0.06576544,-0.08449392,-0.17791012,0.027916351,-0.17404026,-0.29694906,-0.28886607,0.3360833,0.2519799,-0.3440488,0.19535057,-0.2004787,0.28289676,-0.12555255,0.18054679,-0.18156262,-0.1396629,-0.03485897,-0.047396284,-0.22041582,0.09391517,-0.15118617,0.15119,-0.13954161,-0.09609282,0.15009427,0.055900976,-0.00019283593,-0.15616861,0.15841721,-0.2690524,-0.01307159,-0.11310497,-0.106681615,-0.2094559,-0.08166986,0.08860126,-0.14968884,-0.256608,0.27830207,0.14159554,0.06781294,-0.17955701,0.083907515,-0.23126203,0.19912775
13,10,1,0.28250343,0.21349855,0.24400967,0.16325551,0.13453104,0.1545188,-0.26206937,0.10973629,0.20127787,0.11968079,-0.17332317,-0.10619841,-0.17058687,0.26209694,-0.14301379,0.05393407,0.106005386,0.36971748,0.11057777,0.26415107,-0.13417017,-0.050143965,0.15440919,0.31809762,0.1240099,0.15411223,0.08161352,-0.4667962,0.12368996,0.13719822,-0.13197364,0.073659845,0.29181215,-0.34741896,0.3026829,-0.22944358,-0.11544193,-0.2802257,0.08194021,0.33325782,-0.02094204,0.26630437,0.2389466,0.23905814,0.00311814,0.10882293,0.06000418,0.038746115,0.016783554,-0.25171506,-0.40371317,-0.12408994,0.42632374,-0.15671651,0.32684773,0.06859931,0.040093083,-0.2328307,0.009196762,-0.10403783,-0.39386576,0.14686489,-0.057308026,0.19310157,0.3558737,0.124972805,-0.035348553,-0.45012957,0.05125737,0.088067725,-0.1589538,0.026790319,0.016581733,0.13067025,0.061341155,0.34828472,0.036614165,0.14379819,-0.2876226,-0.15930839,0.16836669,0.23459582,-0.124632,-0.25709885,-0.09808364,0.041423738,0.04294153,-0.5685798,-0.29750744,0.23618513,0.34120262,-0.44083646,0.04300679,-0.39536268,0.2112233,0.1567121,0.22882888,-0.0657575,-0.1262645,0.12435285,0.011592137,-0.2884704,-0.15060568,-0.23872913,0.03143136,-0.007801613,-0.4358778,0.18197313,0.013376419,0.081122704,-0.33960018,0.24987005,-0.27878886,-0.24686217,-0.22267891,-0.24984169,-0.34363058,0.11762302,0.2767107,-0.18483584,-0.4100425,0.25369707,0.035486676,-0.1566522,0.10265994,0.005391054,-0.23886959,0.28704706
14,10,1,0.22750038,0.09571379,0.2629471,0.3073566,-0.027809663,0.20661816,-0.34770983,0.12935033,0.297589,-0.0558435,-0.06910234,-0.15326779,-0.24845196,0.40018854,-0.030547008,-0.008788341,0.05051259,0.24784006,0.16753988,0.24327196,-0.07597527,-0.10158329,0.020074736,0.3991412,0.23883976,0.015078899,0.010424724,-0.40340304,0.30291715,0.22340736,-0.051085766,-0.0154953785,0.13348253,-0.32072753,0.10353897,-0.17508064,-0.22937135,-0.2255264,0.07807197,0.27645004,-0.10972459,0.22274075,0.25789708,0.308016,0.20027348,0.16223228,0.0851979,-0.09370727,0.048630897,-0.08195087,-0.30932102,-0.104176044,0.5159053,0.031314436,0.21283516,0.22526722,-0.046656027,-0.16170055,-0.09270967,-0.021418491,-0.26785493,0.20834488,0.04016031,-0.06812889,0.23962402,0.28703555,-0.26267165,-0.28283376,-0.0686994,0.23402351,-0.18362345,0.08423071,0.09700423,0.17746694,0.08876163,0.19011363,-0.06297163,0.3246662,-0.26179767,-0.13168715,0.2836998,0.07746213,-0.21896864,-0.32019207,-0.14906481,-0.117624305,0.08979528,-0.5107992,-0.35094994,0.40106526,0.19145903,-0.47604644,0.32935494,-0.3948698,0.25577012,0.20473461,0.12685046,-0.15411207,-0.20163594,-0.03969884,0.01770111,-0.28764376,-0.00398221,-0.24744296,0.17357999,-0.048949584,-0.45840552,-0.011983633,-0.084519885,0.020245513,-0.30089137,0.16063116,-0.37817848,-0.22159539,-0.014211938,-0.11635068,-0.34745544,0.13527542,0.42776594,-0.104835205,-0.3454526,0.26915574,0.16825503,-0.14006841,-0.05837279,-0.10516914,-0.2523926,0.21962342
15,12,1,0.22737859,0.10213876,0.2863686,0.2678107,0.003679408,0.28665805,-0.29083234,0.0018359849,0.17182404,0.02933051,-0.13331328,-0.18670295,-0.08671174,0.21487862,-0.26021346,-0.10418411,0.08118569,0.24833286,-0.07855232,0.3349904,0.022847569,0.027366681,-0.03723719,0.23286276,0.17167823,-0.04783967,0.3015998,-0.4459881,0.25196484,0.29192418,-0.027399028,0.08423663,0.04874009,0.0678683,0.14304318,-0.09505761,-0.25473627,-0.10261399,-0.2129344,0.20987913,-0.020479918,0.12088617,-0.034778226,0.25899863,0.034504537,0.11895053,0.0035015761,-0.17841762,0.2781726,-0.04029464,-0.2017602,-0.05164463,0.4692388,0.25397995,0.27743152,0.075512536,0.05687336,-0.19852495,0.099779606,0.005435324,-0.36874554,0.2738073,-0.0073420913,-0.030764628,0.2273172,-0.069258094,-0.050023116,-0.22955072,-0.07368815,0.12248721,-0.27315652,0.06914244,0.045842163,-0.12775458,0.07619959,0.09715579,-0.19186091,0.10825853,-0.15774685,0.055147696,-0.07969093,-0.0552789,-0.16009341,-0.06427333,-0.050917134,0.090196885,-0.052855104,-0.275878,-0.38907218,0.33456835,0.38960487,-0.3682452,0.28124794,-0.19266249,0.32463798,0.16354899,0.1843617,-0.15606195,-0.03643259,0.06468395,0.048372924,-0.3803894,-0.008840733,-0.35791433,0.039213013,-0.14762944,-0.31779465,0.18732338,0.09265921,-0.12069257,-0.11351681,0.15180488,-0.22017413,-0.121084094,-0.1412126,-0.26861078,-0.38063416,0.035962034,0.22768193,-0.11544745,-0.21538839,0.4371805,0.17143345,0.075586826,-0.23967336,-0.23824863,-0.32796732,0.2040633
16,10,1,0.1638529,0.23234779,0.18837938,0.30787292,0.09603703,0.23928064,-0.33740157,0.18474902,0.2905153,0.063048765,-0.0713705,-0.115156695,-0.14729398,0.21732208,-0.030200846,-0.09266397,0.041685667,0.39542046,0.12377056,0.26527107,-0.15283255,0.0094813695,-0.042575564,0.2723002,0.20770097,0.054250136,0.03088281,-0.40727684,0.25365916,0.14636466,-0.027669927,-0.009050644,0.27122942,-0.3959389,0.31771207,-0.18898982,-0.057668474,-0.29636002,0.048519265,0.30406877,-0.13187595,0.33366454,0.27694786,0.24550489,0.083874956,0.06321342,-0.121153384,-0.23191936,-0.0016094581,-0.2233116,-0.37226692,-0.16228285,0.51097614,-0.04110504,0.24730204,0.13666748,0.052890107,-0.25150904,0.11732329,-0.13688537,-0.30567393,0.21688329,-0.025136115,0.10655447,0.4210033,0.37516105,-0.08266008,-0.45980093,-0.041083395,0.31982896,-0.13269658,0.057529815,0.0061162403,0.094551936,0.05042214,0.1299179,-0.07355554,0.20450118,-0.26582703,-0.21761186,0.27644542,0.089653894,-0.27128184,-0.22654183,-0.14814132,0.019129096,0.122576825,-0.6099771,-0.40077558,0.3463469,0.22947718,-0.5243684,0.11341038,-0.38056487,0.18435982,0.23377314,0.043717828,-0.26289767,-0.17267403,-0.026648667,-0.07471125,-0.34296715,-0.02359761,-0.23552,0.051994767,-0.090987116,-0.4330462,0.09790688,-0.06612055,-0.061794467,-0.21486862,0.2246934,-0.3736942,-0.14077316,-0.06838154,-0.16932224,-0.26318544,-0.018974772,0.48820537,-0.26725963,-0.21946548,0.20342636,0.2946748,-0.11088172,0.071542196,0.020759536,-0.22470568,0.38410023
17,7,1,-0.07518452,0.14148097,0.13103983,0.4457959,0.058760792,0.09143751,-0.2760978,-0.006351542,0.28656727,-0.12956204,-0.075573966,-0.17925243,-0.15287855,0.08746117,0.17912596,-0.08518644,-0.23109116,0.36115655,0.27105004,0.5316606,-0.2534737,-0.23694848,0.12232842,0.1111055,-0.11719112,-0.02249768,0.27984688,-0.21263017,0.07580666,0.24994555,-0.23412317,-0.17117114,0.0053127506,-0.057834715,0.08118458,-0.23047155,-0.44445252,-0.25504076,-0.2733865,0.009762636,-0.363555,0.43300357,0.0459062,0.32005653,0.30056635,0.007730449,-0.042911887,-0.06814856,-0.032686297,0.10718486,-0.4338922,0.03247073,0.6788573,0.14165552,0.24458446,-0.41401926,-0.22908747,-0.35410944,-0.15180315,0.100827225,-0.27664575,0.0688881,-0.13337362,-0.039108433,0.08213868,0.31274337,0.2051093,-0.36936548,0.025693092,0.21458188,-0.2705117,0.2063077,-0.07332582,0.11112547,0.105989024,0.22076446,-0.038882665,0.02279772,-0.35677013,0.14322263,0.22375059,-0.112318814,-0.00018487312,0.0074412567,-0.2683064,-0.1873699,-0.16238526,-0.53376704,-0.42437136,0.38720408,0.16961308,-0.3156872,0.28985885,-0.074859455,0.20164275,0.06492634,-0.1669354,-0.1832491,-0.09112771,0.019521505,0.0610905,-0.55990803,-0.14867565,-0.09361628,-0.16923356,0.058786023,-0.18916969,0.11941505,-0.0101677105,0.009916562,-0.1840425,0.16260214,-0.53915554,0.14708567,-0.11667683,-0.07087566,-0.19041045,0.024584286,0.24766971,-0.17245476,-0.30985513,0.26522052,0.4053126,-0.22338034,-0.04268735,0.0914441,-0.26546425,0.37567472
18,1,1,0.32151347,0.11930232,0.21907043,0.246035,0.08392363,0.21115713,-0.41929364,-0.07432895,0.16121155,-0.055961475,0.012503909,-0.14568508,-0.15750226,0.1206601,-0.013541016,-0.06925721,0.03307019,0.4645816,-0.000968713,0.20828602,-0.0002693236,-0.23194623,0.11640036,0.44722405,0.08979971,0.14956461,0.123226546,-0.3947592,0.17644334,0.39191917,-0.0779929,-0.15020038,-0.006674846,-0.25894085,0.3671439,-0.13022172,-0.08728019,-0.15370743,-0.1627557,0.259046,-0.23144083,0.10408783,0.016606437,0.35888106,0.06524759,0.06498523,-0.056318745,0.08010676,0.17446896,-0.10463068,-0.28846425,-0.029286278,0.3500355,0.09396434,0.21796542,-0.13639867,-0.2005501,-0.13460523,-0.19819736,-0.01585337,-0.10964304,-0.015525956,-0.2919837,-0.06398371,0.1616427,0.17040414,-0.08909329,-0.096178286,-0.074972056,-0.014037853,-0.22434647,0.03560535,0.011360821,0.14982487,0.14624834,0.28100452,0.032250788,0.15843473,-0.37894678,0.024436116,-0.048323397,0.09786402,-0.17155282,-0.02350509,-0.19904155,0.20900191,-0.06487422,-0.2800831,-0.4720759,0.35650355,0.13002467,-0.4687899,0.07248355,-0.11878103,0.25548688,0.02439325,0.08437877,-0.22032143,-0.1647073,-0.21241803,0.005647478,-0.14530082,0.08208586,-0.2976962,0.20707057,-0.21033712,-0.10662718,0.07732884,0.038461696,0.060494702,-0.0030799846,0.25622603,-0.33061513,-0.0067572533,0.040071294,-0.04975457,-0.1660268,-0.0038375703,0.0064072562,-0.1421529,-0.10057306,0.16392624,0.36000216,-0.24375242,0.0362396,-0.21407074,-0.29190627,0.14476557
19,3,1,0.09281674,0.15092899,0.22681107,0.44528937,0.04167388,0.2651612,-0.28476018,0.08687452,0.21425952,-0.00037658957,-0.050881803,-0.11284323,-0.1499028,0.28047374,-0.07616699,-0.20778985,-0.1128948,0.33068052,-0.025027543,0.37548992,-0.054650567,-0.08250739,-0.050396733,0.24339658,0.037898887,0.07873468,0.2032999,-0.1524488,0.15459582,0.28029802,-0.19275731,-0.05776092,-0.011920052,-0.17570455,0.18435766,-0.2539735,-0.32471275,-0.16607952,-0.17992775,0.05945462,-0.21042258,0.22643739,-0.02549401,0.39691755,0.16075598,-0.025449006,-0.095166095,-0.16213796,0.16127335,-0.032378253,-0.23688628,-0.119046636,0.56312275,0.1648449,0.11603372,-0.13805848,-0.0856982,-0.33933255,-0.12394738,-0.13085428,-0.22204174,0.11649247,-0.23362127,-0.06955709,0.29054025,0.27605423,0.030794831,-0.29299283,-0.10738203,0.18397056,-0.29971433,0.12060403,0.10801707,0.05792169,0.08228165,0.21915355,-0.012569715,0.21314809,-0.36465123,0.17333007,0.13511573,-0.14617454,-0.10385986,-0.06901459,-0.23483199,-0.03667025,-0.07169684,-0.35841185,-0.5173545,0.46378815,0.20107777,-0.4398834,0.41214278,-0.16047043,0.1814079,0.095219314,-0.019717269,-0.30966365,-0.13944207,-0.11954749,0.02719764,-0.42772686,-0.021441132,-0.26722717,0.07175936,-0.14602144,-0.23707408,0.18671142,0.06355162,-0.14181067,-0.05576216,0.3075746,-0.48087543,0.020177828,-0.093267836,-0.118106864,-0.2707296,-0.10634307,0.2539693,-0.2045096,-0.17100288,0.28074273,0.37215248,-0.03900214,-0.15101565,-0.033923686,-0.30822092,0.3650177
20,7,1,-0.006090923,0.09226174,0.24402729,0.36507538,-0.01007914,0.09221412,-0.41780904,-0.30328348,0.31594306,-0.065625116,-0.098822154,-0.029000463,-0.10492254,0.11643576,0.24913004,-0.10048336,-0.013144183,0.34411448,0.2879656,0.4055737,-0.18577461,-0.32510072,0.20398735,0.033170253,0.033781074,-0.18063897,0.32625133,-0.17780718,0.304016,0.3628061,-0.37341404,-0.0052367006,-0.10715857,-0.08162561,0.16392264,-0.24714196,-0.12246232,-0.24093361,-0.24126677,0.16465287,-0.31040436,0.4823058,-0.0044461587,0.37501225,0.067241475,-0.0014810403,-0.21577851,0.008429353,0.056672566,-0.0027311451,-0.37750283,0.17965855,0.6149631,0.20567133,0.36215156,-0.30131382,-0.034332033,-0.14269845,0.038251773,-0.024438225,-0.05875453,0.019176368,-0.17313711,0.10704307,0.29358223,0.3196478,0.40214127,-0.09560632,0.18548477,0.33381644,-0.26138815,0.15044774,-0.28952342,-0.10769009,0.07530198,0.28640074,-0.058907032,0.0001844652,-0.3366096,-0.03017914,0.1633229,0.00020925328,-0.06548006,0.030019134,-0.23346104,-0.047572955,-0.042063236,-0.54518497,-0.37581867,0.38725576,0.1262288,-0.42424366,0.18677236,-0.00736677,0.49877998,0.07137253,0.12443543,-0.13550738,-0.114627674,0.08936147,0.11291127,-0.48382142,-0.13855697,-0.09743301,-0.037704878,-0.085393906,-0.11337682,0.21573058,0.01228194,0.048656195,-0.15311415,0.23907211,-0.50679094,-0.065069,-0.2898532,-0.22694252,-0.30046082,-0.019670326,0.19481786,-0.17165272,-0.3279754,0.27103966,0.3378297,-0.03039314,0.115989715,0.02211692,-0.26678076,0.3278265
21,2,1,0.16786124,0.0046488037,0.1983153,0.31518894,-0.1271537,0.17978038,-0.03608832,0.011444471,0.14974551,-0.121014364,-0.16928189,0.008282923,-0.06468419,0.4470292,-0.011706362,0.024114102,0.114002794,0.18656562,0.04035405,0.3114276,-0.0233429,0.12010171,0.025575543,0.3072153,0.22007142,0.050808735,0.4398534,-0.19533625,0.009583552,0.15202099,-0.16150491,0.04130452,0.015849518,0.092561565,-0.10540041,-0.17474115,-0.34928164,-0.10162621,0.17687467,0.08344757,-0.1017521,0.20763911,0.15932848,0.2344711,0.21684688,0.38840067,-0.0007079373,-0.18243754,0.04308722,-0.1790219,-0.27103335,0.08253634,0.4383545,0.26504374,-0.019000955,-0.14322595,-0.12147308,-0.38120103,-0.21739382,-0.03812716,-0.51322603,0.23000816,-0.1069329,-0.02598329,0.003288205,0.067151055,-0.24666391,-0.39757007,-0.16939344,0.08146571,-0.35226038,0.0184007,0.03192574,0.22083579,0.11516879,0.281359,-0.116322815,0.31938794,-0.1587431,0.16388683,0.114205375,-0.17296076,-0.23335679,-0.10184633,-0.232906,-0.077135354,-0.0028148573,-0.40384257,-0.17836262,0.31684095,0.11422726,-0.38699558,0.4124059,-0.3591097,0.12946431,0.13022812,0.15315366,-0.22786902,0.17868318,0.07094886,0.25063804,-0.33672845,0.25887063,-0.5000559,0.46622854,-0.38990635,-0.2818253,-0.08190048,-0.22422214,-0.039753985,-0.06759657,0.26841068,-0.22179036,-0.25614205,-0.10476881,-0.09587548,-0.49984097,0.2425906,0.51959324,0.04077835,-0.31468242,0.54699385,0.046783134,0.18462512,-0.18471909,0.03900723,-0.47219396,0.2601234
22,0,1,0.040503565,-0.19686256,0.06956681,0.07078549,0.10148623,0.23897989,-0.24350505,-0.10979199,0.2922832,0.03940292,-0.45147517,0.0912176,-0.1921386,0.19907844,0.10046762,0.070521966,-0.154789,-0.14725195,0.6141814,0.40463632,-0.16475734,-0.2713792,0.28339428,0.15186098,-0.14859015,-0.09760706,0.38379368,-0.12571876,0.27167943,0.18498564,-0.4731907,0.10625187,-0.027931679,0.053699065,-0.12245892,-0.08109844,-0.467604,-0.06731411,-0.18336274,-0.0043828804,-0.10168228,0.4985202,0.15293732,0.16064216,0.15680143,0.2334606,0.07768524,0.026086986,-0.17431739,0.018309562,-0.43575013,-0.0020234408,0.7668984,-0.14932536,0.2671429,-0.47904983,-0.16450274,-0.15394963,-0.22908519,0.19960426,-0.3457215,-0.22751094,0.0947599,-0.009076517,-0.2321198,0.1477286,-0.123573616,-0.41005257,0.0560256,0.023617152,-0.087162554,0.13746272,-0.14505953,0.18314107,-0.2167461,0.42839065,0.10964637,0.24776523,-0.23332572,0.16806847,0.056899283,0.32800114,-0.019575657,-0.01554994,-0.1282286,-0.48735356,-0.17497353,-0.623698,-0.015198677,0.20539275,0.5422813,-0.32701904,0.22524962,-0.2011471,-0.099083066,0.14509763,0.091766514,-0.2905602,0.20622018,-0.048732784,0.0046172263,-0.5340682,-0.20467049,-0.004475031,0.16940981,-0.04972548,0.16013256,0.103977114,0.25955945,0.05422472,-0.6116086,-0.1382568,-0.6320255,-0.10637136,-0.24805887,0.12141378,0.09414859,0.34849223,0.6274413,-0.0960851,-0.10061136,0.1812568,0.26816687,0.031655192,0.17377874,0.31059778,-0.21232563,0.39931762
23,11,1,0.033748657,0.15132017,0.11648701,0.14767355,0.07202219,0.42720187,-0.23843254,0.1130165,0.20762163,-0.036218423,-0.006847148,0.12339163,-0.19562873,0.12336416,-0.00782072,-0.10585006,0.10972611,0.33392018,0.11733946,0.43374476,0.010543228,-0.0057863765,0.02578074,0.39011338,-0.06877252,-0.08294516,0.30601716,-0.0749427,0.110772744,0.13972436,-0.24210157,0.0053523676,0.17640626,0.0019746546,0.10992036,-0.20452738,-0.3942946,0.0120259905,-0.16718455,0.1500622,-0.19396456,0.31249422,0.111606605,0.44518006,0.3155208,-0.007032964,-0.012343441,-0.20400107,-0.12226485,-0.047637373,-0.28156358,-0.08873932,0.7266344,0.05454184,0.01505443,-0.24596904,-0.17996062,-0.16804186,0.055761535,0.36512667,-0.4271877,0.2687804,-0.0633269,0.04973992,0.15217525,0.21846059,-0.041141894,-0.40148127,-0.18922436,0.02039178,0.021961205,-0.040190693,-0.03205885,-0.19762743,-0.102955654,0.23776774,0.060277183,0.15837048,-0.36888462,-0.013281089,0.03607043,-0.008417535,-0.13798393,-0.0948486,-0.103304364,-0.24510263,-0.18922594,-0.5161826,-0.38699675,0.42886713,0.22514722,-0.4060846,0.19183563,-0.20105864,0.18655169,0.03730142,0.050560344,-0.33563626,0.14511289,-0.052715585,0.17193006,-0.56687665,0.107563056,-0.3501334,0.070518054,0.14320537,-0.30265814,0.11167829,-0.03589177,-0.067017384,-0.36696133,0.12061761,-0.4756355,-0.04867741,-0.19970489,-0.1847111,-0.43457833,0.026706021,0.4753948,-0.34981534,-0.34957367,0.31972313,0.46070606,0.09333584,-0.050649572,0.2727497,-0.18045717,0.37850302
24,7,1,0.031726602,0.1891169,0.18010783,0.30848587,0.27474177,0.32241568,-0.29169336,0.03899394,0.25685295,0.024084514,-0.04253922,0.00917263,-0.09704161,-0.10847141,0.0042698625,-0.31366724,-0.03200842,0.29183486,0.053756017,0.43440983,-0.18432786,-0.03973187,-0.109798275,0.23166692,-0.08046307,-0.30619293,0.14777103,-0.20425871,0.108047254,0.2986118,-0.10737803,0.11315155,-0.10137008,-0.07867095,0.1967412,-0.3905632,-0.090584256,-0.124741144,-0.36010137,-0.105476744,-0.4031812,0.17110251,0.037001733,0.22938295,0.033732314,-0.13067573,-0.07152063,-0.21078806,0.203947,-0.11861663,-0.265809,-0.108570114,0.59056985,0.020191874,0.4046678,-0.38382202,-0.0014465515,-0.39182845,0.13324025,0.1739015,-0.30198765,0.2819807,-0.10410661,0.13541484,0.40055937,0.30048558,0.2972038,-0.2860653,0.063520126,0.047703367,-0.234336,-0.1106026,-0.039099645,-0.19486779,0.13063267,0.018401125,-0.067592375,0.017306197,-0.3219887,0.16177833,0.08401666,0.07274198,-0.14196911,-0.23540397,-0.10529582,-0.12438635,-0.023238312,-0.3726609,-0.50292957,0.41197133,0.25144583,-0.27490875,-0.010143505,0.033438463,0.2611807,0.12812912,-0.021208707,-0.15761444,-0.16775823,-0.1442373,0.078986295,-0.465416,0.07316564,-0.1848336,0.07730639,0.023977548,-0.2636819,0.21704793,-0.013553453,-0.17698807,-0.19320273,0.05502362,-0.5327012,-0.0008193253,-0.22525223,-0.3107085,-0.2907258,0.06522195,0.32850268,-0.25281468,-0.32103288,0.28577736,0.4119698,-0.051940504,0.074270606,-0.008711684,-0.32491726,0.32288986
25,2,1,0.33035946,0.009696944,0.1790858,0.39036205,-0.16535915,0.20342249,-0.22359437,0.065728284,0.23244369,-0.16753061,-0.14033157,-0.16750626,-0.16100645,0.40864682,0.03529736,-0.08205758,0.10886037,0.30254,0.11821775,0.24645664,-0.05750965,-0.022546113,-0.04078546,0.37229577,0.2052114,-0.0773547,0.2758726,-0.376512,0.1988073,0.16245691,-0.14154997,-0.024772536,-0.015181694,-0.029845368,-0.059959542,-0.20576426,-0.34763414,-0.1460011,0.18274206,0.19650131,-0.089102246,0.14444365,0.14852324,0.2476252,0.10305029,0.30517736,0.23126787,-0.029813731,0.13827671,-0.20001256,-0.2119228,0.0775803,0.41991463,0.25714728,0.13338798,0.00672667,-0.022857852,-0.2591333,-0.118923634,-0.048272286,-0.3083367,0.19033499,-0.07120393,-0.1018946,0.092416346,0.078147955,-0.3028374,-0.13693137,-0.19470663,0.039967768,-0.29424486,0.10289909,0.02839831,0.14248005,0.13184507,0.19700369,-0.12411943,0.34915838,-0.15265581,0.07563908,0.105473675,-0.07745247,-0.19502002,-0.2735841,-0.16627309,-0.06562406,0.0026775685,-0.37241378,-0.28304186,0.41213205,0.17414652,-0.46925852,0.31409937,-0.26350754,0.15678506,0.23669681,0.20835973,-0.12580664,-0.06412449,-0.017753832,0.036600273,-0.27472755,0.12664114,-0.27735922,0.3561073,-0.25936937,-0.2708953,-0.072682105,-0.07074759,-0.038133703,-0.13883793,0.19410804,-0.37995338,-0.19379428,0.031810313,-0.10831485,-0.46868646,0.3155581,0.48757237,-0.029432239,-0.37790117,0.4246798,0.18388325,0.067997396,-0.051761974,-0.20586452,-0.39328974,0.095976755
